cycle number	ox/red	control changes	Ns changes	time/s	step time/s	Ecell/V	<I>/mA	Capacity/mA.h	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	Efficiency/%	
1.100000000000000E+001	1	0	0	1.275544601168510E+006	1.237186147484928E+003	2.4543276E+000	1.176445565375789E+000	4.042944742663039E-001	0.000000000000000E+000	4.042944742663039E-001	1.065336937374539E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275544919168547E+006	1.237504147522151E+003	2.4645319E+000	1.176377366427418E+000	4.043983876125017E-001	0.000000000000000E+000	4.043983876125017E-001	1.039133461978700E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275545231168587E+006	1.237816147562116E+003	2.4745784E+000	1.176361153379818E+000	4.045003389255206E-001	0.000000000000000E+000	4.045003389255206E-001	1.019513130187988E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275545527168622E+006	1.238112147597596E+003	2.4845858E+000	1.176446937975038E+000	4.045970690186818E-001	0.000000000000000E+000	4.045970690186818E-001	9.673009316126506E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275545815168653E+006	1.238400147628039E+003	2.4946322E+000	1.176455123376007E+000	4.046911854385005E-001	0.000000000000000E+000	4.046911854385005E-001	9.411641981866625E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275546099168688E+006	1.238684147663414E+003	2.5047579E+000	1.176417058999370E+000	4.047839916847149E-001	0.000000000000000E+000	4.047839916847149E-001	9.280624621444279E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275546375168721E+006	1.238960147696780E+003	2.5148044E+000	1.176466115453176E+000	4.048741874311367E-001	0.000000000000000E+000	4.048741874311367E-001	9.019574642181396E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275546643168753E+006	1.239228147728369E+003	2.5248117E+000	1.176390221881765E+000	4.049617631579769E-001	0.000000000000000E+000	4.049617631579769E-001	8.757572684023115E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275546903168784E+006	1.239488147759810E+003	2.5348189E+000	1.176445994795455E+000	4.050467287123203E-001	0.000000000000000E+000	4.050467287123203E-001	8.496555434332954E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275547157168813E+006	1.239742147788405E+003	2.5449049E+000	1.176454097172441E+000	4.051297340940767E-001	0.000000000000000E+000	4.051297340940767E-001	8.300538175635867E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275547405168844E+006	1.239990147819743E+003	2.5549517E+000	1.176387916052066E+000	4.052107741607560E-001	0.000000000000000E+000	4.052107741607560E-001	8.104006667931875E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275547655168874E+006	1.240240147849545E+003	2.5650771E+000	1.176443942017085E+000	4.052924716664685E-001	0.000000000000000E+000	4.052924716664685E-001	8.169750571250916E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275547895168902E+006	1.240480147877708E+003	2.5751238E+000	1.176444993448690E+000	4.053709013419018E-001	0.000000000000000E+000	4.053709013419018E-001	7.842967543337080E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275548129168930E+006	1.240714147905819E+003	2.5852492E+000	1.176367893482756E+000	4.054473652641640E-001	0.000000000000000E+000	4.054473652641640E-001	7.646392226219178E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275548361168958E+006	1.240946147933602E+003	2.5952959E+000	1.176441478223435E+000	4.055231803907288E-001	0.000000000000000E+000	4.055231803907288E-001	7.581512656476762E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275548585168984E+006	1.241170147959143E+003	2.6053426E+000	1.176453556303906E+000	4.055963819536897E-001	0.000000000000000E+000	4.055963819536897E-001	7.320156296094259E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275548807169013E+006	1.241392147988081E+003	2.6153498E+000	1.176426534407020E+000	4.056689282661013E-001	0.000000000000000E+000	4.056689282661013E-001	7.254631241162618E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275549023169039E+006	1.241608148014173E+003	2.6254358E+000	1.176369857193169E+000	4.057395104660590E-001	0.000000000000000E+000	4.057395104660590E-001	7.058219995763566E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275549235169064E+006	1.241820148039609E+003	2.6354825E+000	1.176399027955902E+000	4.058087873060173E-001	0.000000000000000E+000	4.058087873060173E-001	6.927683995829688E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275549445169088E+006	1.242030148062855E+003	2.6455290E+000	1.176460005323262E+000	4.058774141472578E-001	0.000000000000000E+000	4.058774141472578E-001	6.862684124045902E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275549649169112E+006	1.242234148086980E+003	2.6555364E+000	1.176393250581924E+000	4.059440764393409E-001	0.000000000000000E+000	4.059440764393409E-001	6.666229208310445E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275549851169135E+006	1.242436148110777E+003	2.6656225E+000	1.176466305154334E+000	4.060100892786847E-001	0.000000000000000E+000	4.060100892786847E-001	6.601283934381273E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275550051169161E+006	1.242636148136109E+003	2.6758268E+000	1.176507349009626E+000	4.060754508063528E-001	0.000000000000000E+000	4.060754508063528E-001	6.536152766810523E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275550247169185E+006	1.242832148160553E+003	2.6859126E+000	1.176455297501426E+000	4.061395022694270E-001	0.000000000000000E+000	4.061395022694270E-001	6.405146307415433E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275550437169205E+006	1.243022148180753E+003	2.6959987E+000	1.176398019198166E+000	4.062015899492635E-001	0.000000000000000E+000	4.062015899492635E-001	6.208767983648512E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275550521169217E+006	1.243106148192659E+003	2.7006085E+000	1.176469357950521E+000	4.062290409048399E-001	0.000000000000000E+000	4.062290409048399E-001	2.745095557636685E-005	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275550523169218E+006	1.243108148192987E+003	2.7006478E+000	1.177088306129405E+000	4.062296948428949E-001	0.000000000000000E+000	4.062296948428949E-001	6.539380550384521E-007	0.0000000E+000
1.100000000000000E+001	1	1	0	1.275550563169219E+006	1.243148148193955E+003	2.7003720E+000	1.175670541666975E+000	4.062427578492298E-001	0.000000000000000E+000	4.062427578492298E-001	1.306300633483463E-005	0.0000000E+000
1.100000000000000E+001	1	1	0	1.275670563183524E+006	1.363148162499070E+003	2.7003326E+000	1.197660996051095E-001	4.102349616453078E-001	0.000000000000000E+000	4.102349616453078E-001	3.992203796078037E-003	0.0000000E+000
1.100000000000000E+001	1	1	0	1.275790563197829E+006	1.483148176804185E+003	2.7002933E+000	9.188069253273279E-003	4.105412306569270E-001	0.000000000000000E+000	4.105412306569270E-001	3.062690116192162E-004	0.0000000E+000
1.100000000000000E+001	1	1	0	1.275910563212134E+006	1.603148191109300E+003	2.7002933E+000	4.573821357675921E-003	4.106936913870243E-001	0.000000000000000E+000	4.106936913870243E-001	1.524607300972639E-004	0.0000000E+000
1.100000000000000E+001	1	1	0	1.276030563226439E+006	1.723148205414414E+003	2.7003720E+000	2.764740173805096E-003	4.107858494038039E-001	0.000000000000000E+000	4.107858494038039E-001	9.215801677959361E-005	0.0000000E+000
1.100000000000000E+001	1	1	0	1.276150563240744E+006	1.843148219719529E+003	2.7003326E+000	1.879223365093338E-003	4.108484901901077E-001	0.000000000000000E+000	4.108484901901077E-001	6.264078630380734E-005	0.0000000E+000
1.100000000000000E+001	1	1	0	1.276270563255049E+006	1.963148234024644E+003	2.7002144E+000	1.379096493816752E-003	4.108944600787150E-001	0.000000000000000E+000	4.108944600787150E-001	4.596988860726217E-005	0.0000000E+000
1.100000000000000E+001	1	1	0	1.276390563269354E+006	2.083148248329759E+003	2.7004509E+000	1.067878453363181E-003	4.109300560314038E-001	0.000000000000000E+000	4.109300560314038E-001	3.559595268880710E-005	0.0000000E+000
1.100000000000000E+001	0	1	0	1.276510563283660E+006	2.203148262634873E+003	2.7004902E+000	8.514054123151919E-004	4.109584362151975E-001	0.000000000000000E+000	4.109584362151975E-001	2.838018379368754E-005	0.0000000E+000
1.100000000000000E+001	1	1	0	1.276630563297965E+006	2.323148276939988E+003	2.7003720E+000	6.954927561519588E-004	4.109816193098329E-001	0.000000000000000E+000	4.109816193098329E-001	2.318309463537187E-005	0.0000000E+000
1.100000000000000E+001	0	1	0	1.276750563312270E+006	2.443148291245103E+003	2.7003326E+000	5.907074671291480E-004	4.110013095610845E-001	0.000000000000000E+000	4.110013095610845E-001	1.969025125156552E-005	0.0000000E+000
1.100000000000000E+001	0	1	0	1.276870563326575E+006	2.563148305550218E+003	2.7002537E+000	4.924570694554559E-004	4.110177247986899E-001	0.000000000000000E+000	4.110177247986899E-001	1.641523760536377E-005	0.0000000E+000
1.100000000000000E+001	1	1	0	1.276990563340880E+006	2.683148319855332E+003	2.7001750E+000	4.015523351542915E-004	4.110311098781240E-001	0.000000000000000E+000	4.110311098781240E-001	1.338507943410200E-005	0.0000000E+000
1.100000000000000E+001	0	1	0	1.277110563355185E+006	2.803148334160447E+003	2.7004902E+000	3.443036517041023E-004	4.110425866678822E-001	0.000000000000000E+000	4.110425866678822E-001	1.147678975827653E-005	0.0000000E+000
1.100000000000000E+001	1	1	0	1.277230563369490E+006	2.923148348465562E+003	2.7002537E+000	3.114780893192139E-004	4.110529692720972E-001	0.000000000000000E+000	4.110529692720972E-001	1.038260421500985E-005	0.0000000E+000
1.100000000000000E+001	1	1	0	1.277350563383795E+006	3.043148362770677E+003	2.7005296E+000	2.582107350949498E-004	4.110615762976264E-001	0.000000000000000E+000	4.110615762976264E-001	8.607025529202271E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.277470563398100E+006	3.163148377075791E+003	2.7003326E+000	2.529296589925893E-004	4.110700072872646E-001	0.000000000000000E+000	4.110700072872646E-001	8.430989638138474E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.277590563412406E+006	3.283148391380906E+003	2.7002144E+000	2.252801538715900E-004	4.110775166266221E-001	0.000000000000000E+000	4.110775166266221E-001	7.509339357569236E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.277710563426711E+006	3.403148405686021E+003	2.7004113E+000	1.755412457312327E-004	4.110833680021774E-001	0.000000000000000E+000	4.110833680021774E-001	5.851375555245997E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.277830563441016E+006	3.523148419991136E+003	2.7002933E+000	1.520798263351113E-004	4.110884373303262E-001	0.000000000000000E+000	4.110884373303262E-001	5.069328148814647E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.277950563455321E+006	3.643148434296250E+003	2.7003720E+000	1.486203690445997E-004	4.110933913432183E-001	0.000000000000000E+000	4.110933913432183E-001	4.954012892050943E-006	0.0000000E+000
1.100000000000000E+001	0	1	0	1.278070563469626E+006	3.763148448601365E+003	2.7004113E+000	1.371391243455801E-004	4.110979626479080E-001	0.000000000000000E+000	4.110979626479080E-001	4.571304689794589E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.278190563483931E+006	3.883148462906480E+003	2.7003720E+000	1.252738574666379E-004	4.111021384436547E-001	0.000000000000000E+000	4.111021384436547E-001	4.175795746681514E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.278310563498236E+006	4.003148477211595E+003	2.7003720E+000	9.362986548419903E-005	4.111052594395429E-001	0.000000000000000E+000	4.111052594395429E-001	3.120995888191626E-006	0.0000000E+000
1.100000000000000E+001	0	1	0	1.278430563512541E+006	4.123148491516709E+003	2.7003326E+000	1.016516280796936E-004	4.111086478275495E-001	0.000000000000000E+000	4.111086478275495E-001	3.388388006583733E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.278550563526846E+006	4.243148505821824E+003	2.7004902E+000	8.467590719003616E-005	4.111114703581256E-001	0.000000000000000E+000	4.111114703581256E-001	2.822530576139697E-006	0.0000000E+000
1.100000000000000E+001	0	1	0	1.278670563541152E+006	4.363148520126939E+003	2.7003720E+000	8.088166408966741E-005	4.111141664139167E-001	0.000000000000000E+000	4.111141664139167E-001	2.696055791050438E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.278790563555457E+006	4.483148534432054E+003	2.7002537E+000	6.480858002562533E-005	4.111163267001751E-001	0.000000000000000E+000	4.111163267001751E-001	2.160286258380337E-006	0.0000000E+000
1.100000000000000E+001	0	1	0	1.278910563569762E+006	4.603148548737168E+003	2.7002537E+000	8.231273288387347E-005	4.111190704582650E-001	0.000000000000000E+000	4.111190704582650E-001	2.743758089877196E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.279030563584067E+006	4.723148563042283E+003	2.7001750E+000	7.340146050568404E-005	4.111215171739068E-001	0.000000000000000E+000	4.111215171739068E-001	2.446715641860666E-006	0.0000000E+000
1.100000000000000E+001	1	1	0	1.279150521598367E+006	4.843106577342376E+003	2.7002537E+000	5.530450953705914E-005	4.111233600125584E-001	0.000000000000000E+000	4.111233600125584E-001	1.842838651640603E-006	0.0000000E+000
1.100000000000000E+001	0	0	1	1.279150561598372E+006	0.000000000000000E+000	2.5411620E+000	-5.865538326620284E-002	6.517265572135026E-007	6.517265572135026E-007	0.000000000000000E+000	-6.517265572135026E-007	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150565598372E+006	4.000000655651093E-003	2.5304458E+000	-1.175484822238489E+000	1.957821018230688E-006	1.957821018230688E-006	0.000000000000000E+000	-1.306094461017185E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150571598373E+006	1.000000163912773E-002	2.5176806E+000	-1.175156639118149E+000	3.916415737799576E-006	3.916415737799576E-006	0.000000000000000E+000	-1.958594719568888E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150577598374E+006	1.600000262260437E-002	2.5073581E+000	-1.175878769139452E+000	5.876214007601246E-006	5.876214007601246E-006	0.000000000000000E+000	-1.959798269801670E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150585598376E+006	2.400000393390656E-002	2.4957750E+000	-1.175780282414211E+000	8.489059507911509E-006	8.489059507911509E-006	0.000000000000000E+000	-2.612845500310262E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150593598377E+006	3.200000524520874E-002	2.4856493E+000	-1.175731078788014E+000	1.110179566681230E-005	1.110179566681230E-005	0.000000000000000E+000	-2.612736158900791E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150603598379E+006	4.200000688433647E-002	2.4745390E+000	-1.176154444549994E+000	1.436889188163655E-005	1.436889188163655E-005	0.000000000000000E+000	-3.267096214824252E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150615598381E+006	5.400000885128975E-002	2.4624832E+000	-1.176108525139186E+000	1.828925427469787E-005	1.828925427469787E-005	0.000000000000000E+000	-3.920362393061320E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150627598382E+006	6.600000988692045E-002	2.4517272E+000	-1.176141458573650E+000	2.220972614162343E-005	2.220972614162343E-005	0.000000000000000E+000	-3.920471866925557E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150639598384E+006	7.800001185387373E-002	2.4416411E+000	-1.176502372699090E+000	2.613140136009962E-005	2.613140136009962E-005	0.000000000000000E+000	-3.921675218476190E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150653598385E+006	9.200001321732998E-002	2.4307277E+000	-1.176357086602414E+000	3.070612380908440E-005	3.070612380908440E-005	0.000000000000000E+000	-4.574722448984782E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150667598385E+006	1.060000136494637E-001	2.4202871E+000	-1.176188381538366E+000	3.528018987847545E-005	3.528018987847545E-005	0.000000000000000E+000	-4.574066069391038E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150683598388E+006	1.220000162720680E-001	2.4092162E+000	-1.176568017270443E+000	4.050938192347531E-005	4.050938192347531E-005	0.000000000000000E+000	-5.229192044999864E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150699598387E+006	1.380000151693821E-001	2.3985391E+000	-1.176519072672735E+000	4.573835521942885E-005	4.573835521942885E-005	0.000000000000000E+000	-5.228973295953538E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150715598390E+006	1.540000177919865E-001	2.3883348E+000	-1.176518783841929E+000	5.096732844915501E-005	5.096732844915501E-005	0.000000000000000E+000	-5.228973229726156E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150733598392E+006	1.720000207424164E-001	2.3774214E+000	-1.176382017695540E+000	5.684923950175290E-005	5.684923950175290E-005	0.000000000000000E+000	-5.881911052597894E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150751598395E+006	1.900000229943544E-001	2.3669415E+000	-1.176513392229390E+000	6.273180719885407E-005	6.273180719885407E-005	0.000000000000000E+000	-5.882567697101169E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150769598397E+006	2.080000247806311E-001	2.3568947E+000	-1.176338357218802E+000	6.861349956863302E-005	6.861349956863302E-005	0.000000000000000E+000	-5.881692369778951E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150789598398E+006	2.280000261962414E-001	2.3459024E+000	-1.176469671901599E+000	7.514944265292596E-005	7.514944265292596E-005	0.000000000000000E+000	-6.535943084292942E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150809598401E+006	2.480000294744968E-001	2.3356194E+000	-1.176764986747282E+000	8.168702698422648E-005	8.168702698422648E-005	0.000000000000000E+000	-6.537584331300524E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150829598404E+006	2.680000327527523E-001	2.3256121E+000	-1.176430163670602E+000	8.822275118701833E-005	8.822275118701833E-005	0.000000000000000E+000	-6.535724202791850E-006	0.0000000E+000
1.100000000000000E+001	0	0	0	1.279150851598408E+006	2.900000363588333E-001	2.3151321E+000	-1.176505372799052E+000	9.541250742150523E-005	9.541250742150523E-005	0.000000000000000E+000	-7.189756234486898E-006	0.0000000E+000
